type,lat,lng,distance,price,year_built,land_size,building_area,rooms,bathroom,car,suburb_grouped,count_1km,price_mean_1km,review_mean_1km,count_2km,price_mean_2km,review_mean_2km,count_2.5km,price_mean_2.5km,review_mean_2.5km,council_area
u,-37.7641,145.0104,6.5,605000.0,,133.0,83.0,2,1,1.0,Thornbury,72.0,96.80555555555556,9.615384615384615,349.0,97.40974212034384,9.68560606060606,518.0,95.83204633204633,9.62,Moonee Valley
u,-37.7516,144.9871,6.5,450000.0,1960.0,335.0,59.0,2,1,1.0,Thornbury,53.0,95.37735849056604,9.05,315.0,92.53650793650793,9.518672199170124,584.0,93.78938356164383,9.578341013824884,Moonee Valley
h,-37.7585,145.0226,6.5,900000.0,,497.0,,2,1,1.0,Thornbury,19.0,76.94736842105263,9.071428571428571,129.0,93.03875968992249,9.418367346938776,270.0,91.86296296296297,9.505050505050505,Moonee Valley
h,-37.7612,145.0045,6.5,1620000.0,,477.0,,3,2,2.0,Thornbury,125.0,101.592,9.74736842105263,406.0,98.4039408866995,9.687096774193549,548.0,96.30839416058394,9.644927536231885,Moonee Valley
u,-37.7541,145.0088,6.5,438000.0,1970.0,456.2983399358612,66.0,2,1,1.0,Thornbury,78.0,93.51282051282051,9.586206896551724,300.0,92.5,9.612334801762115,439.0,93.77676537585421,9.597523219814242,Moonee Valley
h,-37.7598,145.0088,6.5,1143000.0,,431.0,,2,1,2.0,Thornbury,74.0,101.89189189189189,9.703703703703704,352.0,94.66477272727273,9.630188679245283,501.0,95.2055888223553,9.634210526315789,Moonee Valley
h,-37.7584,144.9971,6.5,925000.0,,258.0,157.0,2,1,1.0,Thornbury,138.0,99.30434782608695,9.663551401869158,394.0,97.26395939086295,9.664429530201343,597.0,95.07705192629815,9.625560538116591,Moonee Valley
h,-37.7617,145.0117,6.5,1250000.0,2013.0,297.0,234.0,3,2,3.0,Thornbury,63.0,95.03174603174604,9.659090909090908,335.0,94.3044776119403,9.64453125,485.0,96.31134020618556,9.63611859838275,Moonee Valley
t,-37.7588,144.9881,6.5,1070000.0,2007.0,158.0,140.0,3,2,2.0,Thornbury,85.0,102.7764705882353,9.4,457.0,97.26258205689278,9.61046511627907,795.0,97.11446540880503,9.656996587030717,Moonee Valley
u,-37.7542,145.01,6.5,371000.0,1960.0,456.2983399358612,,2,1,1.0,Thornbury,71.0,94.95774647887323,9.555555555555555,281.0,93.09964412811388,9.6,433.0,93.24018475750577,9.598130841121495,Moonee Valley
h,-37.7578,145.0076,6.5,1570000.0,1920.0,377.0,377.0,3,2,1.0,Thornbury,93.0,95.23655913978494,9.685714285714285,357.0,95.3529411764706,9.649056603773586,500.0,95.48,9.635883905013193,Moonee Valley
u,-37.760999999999996,145.0055,6.5,486000.0,1960.0,456.2983399358612,66.0,2,1,1.0,Thornbury,117.0,102.37606837606837,9.752808988764045,396.0,96.57323232323232,9.678929765886288,539.0,96.44341372912801,9.650246305418719,Moonee Valley
h,-37.7549,145.0035,6.5,1211000.0,1915.0,302.0,97.0,2,1,0.0,Thornbury,104.0,93.9423076923077,9.666666666666666,353.0,94.53541076487252,9.662878787878787,492.0,94.19918699186992,9.60377358490566,Moonee Valley
h,-37.7566,144.9965,6.5,1280000.0,1910.0,253.0,130.0,3,1,1.0,Thornbury,120.0,96.3,9.604166666666666,381.0,97.88713910761155,9.658536585365853,577.0,95.34142114384748,9.616279069767442,Moonee Valley
h,-37.7569,145.0041,6.5,1478000.0,1900.0,387.0,152.0,4,2,0.0,Thornbury,111.0,94.26126126126127,9.717647058823529,367.0,96.33514986376022,9.672727272727272,509.0,95.65029469548134,9.616187989556137,Moonee Valley
h,-37.7584,145.0115,6.5,1280000.0,,349.0,,3,2,2.0,Thornbury,58.0,95.8103448275862,9.6,304.0,93.35855263157895,9.597402597402597,460.0,94.80869565217391,9.623906705539358,Moonee Valley
h,-37.7575,144.9968,6.5,1913000.0,1930.0,611.0,212.0,3,2,2.0,Thornbury,136.0,95.73529411764706,9.62037037037037,387.0,98.06976744186046,9.657534246575343,593.0,94.99494097807757,9.612244897959183,Moonee Valley
h,-37.7609,145.0016,6.5,1272000.0,1920.0,297.0,,3,1,0.0,Thornbury,138.0,101.04347826086956,9.743119266055047,419.0,97.38663484486874,9.695652173913043,574.0,95.28048780487805,9.624129930394432,Moonee Valley
h,-37.7611,145.0009,6.5,972000.0,,229.0,,2,1,0.0,Thornbury,137.0,100.67153284671532,9.75,419.0,98.39618138424821,9.692789968652038,586.0,95.84470989761093,9.603174603174603,Moonee Valley
h,-37.7595,145.0241,6.5,928500.0,1960.0,538.0,150.0,4,2,2.0,Thornbury,19.0,66.78947368421052,9.071428571428571,127.0,89.1732283464567,9.422680412371134,237.0,90.9704641350211,9.471590909090908,Moonee Valley
u,-37.7587,145.0064,6.5,432500.0,1965.0,748.0,56.0,2,1,1.0,Thornbury,102.0,99.80392156862744,9.702702702702704,374.0,95.79144385026738,9.657243816254416,515.0,95.85436893203884,9.635897435897435,Moonee Valley
u,-37.7544,145.0092,6.5,330000.0,1970.0,456.2983399358612,40.0,1,1,1.0,Thornbury,76.0,95.88157894736842,9.578947368421053,295.0,91.95254237288135,9.5990990990991,440.0,93.78181818181818,9.598765432098766,Moonee Valley
h,-37.7584,145.0115,6.5,1200000.0,,349.0,,3,2,2.0,Thornbury,58.0,95.8103448275862,9.6,304.0,93.35855263157895,9.597402597402597,460.0,94.80869565217391,9.623906705539358,Moonee Valley
u,-37.7634,145.02100000000004,6.5,510000.0,,456.2983399358612,,2,1,1.0,Thornbury,27.0,79.88888888888889,8.882352941176471,180.0,92.82222222222222,9.474820143884893,306.0,94.54575163398692,9.569620253164556,Moonee Valley
h,-37.7602,145.0084,6.5,1370000.0,1930.0,417.0,153.0,3,2,3.0,Thornbury,82.0,101.58536585365853,9.677966101694915,358.0,94.57262569832402,9.636029411764707,509.0,95.50294695481335,9.639896373056995,Moonee Valley
u,-37.7542,145.01,6.5,303500.0,1970.0,456.2983399358612,41.0,1,1,1.0,Thornbury,71.0,94.95774647887323,9.555555555555555,281.0,93.09964412811388,9.6,433.0,93.24018475750577,9.598130841121495,Moonee Valley
h,-37.7604,145.02100000000004,6.5,1160000.0,2001.0,644.0,149.0,3,2,2.0,Thornbury,23.0,80.08695652173913,9.0625,149.0,91.61744966442953,9.432432432432432,315.0,93.32380952380953,9.545833333333333,Moonee Valley
u,-37.7556,145.0062,6.5,601000.0,,82.0,,2,1,1.0,Thornbury,96.0,88.86458333333333,9.708333333333334,348.0,94.02586206896552,9.64367816091954,482.0,94.61825726141079,9.613259668508288,Moonee Valley
h,-37.7529,144.9902,6.5,1430000.0,,365.0,,3,2,2.0,Thornbury,67.0,96.61194029850746,9.288461538461538,335.0,93.74626865671642,9.583969465648854,570.0,93.9017543859649,9.596199524940618,Moonee Valley
h,-37.7565,144.9906,6.5,1380000.0,1920.0,359.0,128.0,3,2,1.0,Thornbury,78.0,98.16666666666667,9.483870967741936,404.0,96.77475247524752,9.6,674.0,95.32047477744807,9.627766599597585,Moonee Valley
h,-37.7569,144.9861,6.5,1200000.0,,332.0,,3,2,1.0,Thornbury,69.0,100.23188405797102,9.224489795918368,422.0,95.81990521327015,9.556962025316455,780.0,95.38589743589743,9.627622377622378,Moonee Valley
h,-37.8328,145.0065,4.6,1435000.0,1943.0,889.0,135.0,3,1,0.0,Toorak,187.0,112.2566844919786,9.838028169014084,1323.0,124.9795918367347,9.888111888111888,1924.0,122.6943866943867,9.846206425153794,Moonee Valley
h,-37.8435,145.0043,4.6,1635000.0,,386.0,,3,1,2.0,Toorak,366.0,121.1639344262295,9.897810218978103,1453.0,120.07364074328974,9.844606946983546,2062.0,119.39427740058196,9.820231958762887,Moonee Valley
u,-37.8486,145.00799999999995,4.6,876000.0,1935.0,649.0,,2,1,1.0,Toorak,192.0,115.578125,9.817518248175183,1218.0,119.32758620689656,9.805309734513274,1765.0,117.29631728045325,9.806207418622256,Moonee Valley
h,-37.8475,145.0086,4.6,1300000.0,,338.0,,2,1,0.0,Toorak,187.0,115.93582887700535,9.844444444444445,1178.0,119.97877758913413,9.810227272727273,1744.0,117.8841743119266,9.811782708492732,Brimbank
h,-37.8448,145.0055,4.6,1689000.0,1920.0,222.0,118.0,3,1,0.0,Toorak,275.0,118.13090909090909,9.880382775119617,1386.0,119.56060606060606,9.832695984703633,1972.0,118.86561866125761,9.8124576844956,Brimbank
u,-37.8424,145.0184,4.6,517500.0,,456.2983399358612,,2,1,1.0,Toorak,59.0,111.71186440677967,9.7,373.0,116.4745308310992,9.772727272727273,911.0,116.42919868276618,9.781954887218046,Brimbank
u,-37.8429,145.0227,4.6,1100000.0,1935.0,456.2983399358612,126.0,3,2,1.0,Toorak,38.0,118.73684210526316,9.5,288.0,112.42013888888889,9.785,593.0,114.18887015177066,9.753588516746412,Brimbank
u,-37.8473,145.0053,4.6,430000.0,1970.0,456.2983399358612,,1,1,1.0,Toorak,268.0,115.28358208955224,9.88265306122449,1380.0,118.68115942028986,9.817567567567568,1955.0,117.42404092071611,9.794539249146757,Brimbank
u,-37.8384,145.0178,4.6,701500.0,1951.0,456.2983399358612,,2,1,1.0,Toorak,44.0,113.1590909090909,9.806451612903226,416.0,116.17067307692308,9.812286689419794,996.0,119.04919678714859,9.830623306233063,Brimbank
u,-37.8371,145.0066,4.6,925000.0,1970.0,456.2983399358612,109.0,2,2,2.0,Toorak,170.0,109.61764705882354,9.84297520661157,1325.0,124.0754716981132,9.883813306852035,1987.0,122.0,9.834113712374583,Brimbank
u,-37.8474,145.0078,4.6,450000.0,1970.0,456.2983399358612,62.0,2,1,1.0,Toorak,191.0,116.56544502617801,9.841726618705035,1237.0,119.86580436540017,9.81425485961123,1794.0,117.67168338907469,9.812406576980568,Brimbank
u,-37.8369,145.0077,4.6,349000.0,1958.0,456.2983399358612,38.0,1,1,1.0,Toorak,145.0,112.86896551724138,9.813725490196079,1232.0,123.44074675324676,9.88412017167382,1965.0,122.01526717557252,9.838840188806474,Brimbank
u,-37.8366,145.0114,4.6,838000.0,,456.2983399358612,,2,1,1.0,Toorak,88.0,119.17045454545455,9.790322580645162,938.0,124.49573560767591,9.86950354609929,1724.0,122.334686774942,9.841698841698841,Brimbank
u,-37.8501,145.0199,4.6,380000.0,,456.2983399358612,,2,1,1.0,Toorak,65.0,109.27692307692308,9.833333333333334,386.0,111.17875647668394,9.661818181818182,640.0,111.55,9.677631578947368,Brimbank
u,-37.8392,145.00799999999995,4.6,462800.0,1970.0,456.2983399358612,,1,1,1.0,Toorak,149.0,109.79194630872483,9.82857142857143,1234.0,123.27633711507293,9.870032223415683,1902.0,121.92323869610937,9.837517433751744,Brimbank
u,-37.8414,145.0137,4.6,1450000.0,,456.2983399358612,,2,2,2.0,Toorak,95.0,112.43157894736842,9.8125,683.0,120.10395314787701,9.825742574257426,1454.0,120.12585969738652,9.821264894592117,Brimbank
t,-37.8492,145.0163,4.6,2400000.0,1998.0,425.0,,3,3,2.0,Toorak,98.0,109.51020408163265,9.861538461538462,464.0,110.6896551724138,9.643504531722055,1048.0,116.61259541984732,9.768837803320562,Brimbank
u,-37.8501,145.0199,4.6,345000.0,,456.2983399358612,,1,1,1.0,Toorak,65.0,109.27692307692308,9.833333333333334,386.0,111.17875647668394,9.661818181818182,640.0,111.55,9.677631578947368,Brimbank
t,-37.8428,145.0171,4.6,2650000.0,2000.0,456.2983399358612,291.0,3,3,2.0,Toorak,69.0,111.33333333333333,9.808510638297872,422.0,115.87203791469194,9.747508305647841,1073.0,118.14818266542405,9.799495586380832,Brimbank
h,-37.8332,145.0117,4.6,2820000.0,1967.0,600.0,205.0,3,2,2.0,Toorak,95.0,128.09473684210528,9.782608695652174,882.0,122.49092970521542,9.873493975903614,1632.0,121.80514705882354,9.860522022838499,Brimbank
u,-37.842,145.0046,4.6,810000.0,1980.0,456.2983399358612,94.0,2,2,2.0,Toorak,355.0,121.87042253521126,9.895131086142323,1425.0,121.32982456140351,9.851714550509731,2044.0,120.1541095890411,9.81942633637549,Brimbank
t,-37.8503,145.0292,4.6,2700000.0,2010.0,294.0,220.0,3,2,2.0,Toorak,29.0,117.89655172413794,9.454545454545455,205.0,108.01951219512195,9.709219858156029,407.0,108.67567567567568,9.690909090909091,Brimbank
u,-37.8373,145.0116,4.6,515501.0,1970.0,456.2983399358612,,1,1,1.0,Toorak,87.0,119.58620689655173,9.777777777777779,921.0,123.74158523344191,9.871757925072046,1693.0,121.66922622563497,9.845971563981042,Brimbank
u,-37.8428,145.0081,4.6,611000.0,,456.2983399358612,,1,1,1.0,Toorak,176.0,113.13636363636364,9.875,1246.0,121.09390048154093,9.83978494623656,1822.0,120.71899012074643,9.82748538011696,Brimbank
u,-37.844,145.005,4.6,405000.0,,456.2983399358612,,1,1,1.0,Toorak,305.0,117.9377049180328,9.878260869565217,1417.0,119.78828510938602,9.835820895522389,2012.0,118.89264413518886,9.81163251817581,Brimbank
h,-37.8507,145.0298,4.6,2025000.0,,237.0,,4,2,2.0,Toorak,32.0,117.78125,9.478260869565217,207.0,108.19323671497584,9.694444444444445,403.0,110.11910669975187,9.709090909090909,Brimbank
u,-37.8373,145.0116,4.6,541000.0,1970.0,456.2983399358612,57.0,1,1,1.0,Toorak,87.0,119.58620689655173,9.777777777777779,921.0,123.74158523344191,9.871757925072046,1693.0,121.66922622563497,9.845971563981042,Brimbank
t,-37.8343,145.0112,4.6,1550000.0,2000.0,117.0,214.0,3,2,2.0,Toorak,93.0,128.08602150537635,9.805970149253731,948.0,124.30907172995781,9.875175315568022,1695.0,121.79882005899705,9.8515625,Brimbank
u,-37.8512,145.0282,4.6,2205000.0,2014.0,456.2983399358612,185.0,3,2,2.0,Toorak,32.0,117.75,9.5,217.0,108.09216589861751,9.695945945945946,438.0,110.6027397260274,9.677740863787376,Brimbank
u,-37.8414,145.0137,4.6,1100000.0,,456.2983399358612,,2,2,2.0,Toorak,95.0,112.43157894736842,9.8125,683.0,120.10395314787701,9.825742574257426,1454.0,120.12585969738652,9.821264894592117,Brimbank
u,-37.8474,145.0078,4.6,490000.0,1970.0,456.2983399358612,,2,1,1.0,Toorak,191.0,116.56544502617801,9.841726618705035,1237.0,119.86580436540017,9.81425485961123,1794.0,117.67168338907469,9.812406576980568,Brimbank
h,-37.8493,145.0134,4.6,1300000.0,,266.0,,3,1,1.0,Toorak,123.0,116.82113821138212,9.858823529411765,669.0,113.21076233183857,9.715746421267893,1362.0,118.73054331864904,9.793307086614174,Brimbank
t,-37.8425,145.0252,4.6,2050000.0,,339.0,,3,2,2.0,Toorak,29.0,120.62068965517241,9.380952380952381,257.0,108.80933852140078,9.791208791208792,491.0,114.24847250509166,9.73235294117647,Brimbank
h,-37.8474,145.0063,4.6,2170000.0,,333.0,,5,1,0.0,Toorak,212.0,115.87264150943396,9.868421052631579,1331.0,119.145003756574,9.819458375125377,1894.0,117.94772967265048,9.799293286219081,Brimbank
u,-37.8371,145.012,4.6,950000.0,1960.0,57.0,107.0,3,1,1.0,Toorak,80.0,121.9625,9.789473684210526,860.0,122.65232558139535,9.862928348909657,1659.0,121.59674502712477,9.842995169082126,Brimbank
u,-37.8424,145.0184,4.6,531000.0,,456.2983399358612,,2,1,1.0,Toorak,59.0,111.71186440677967,9.7,373.0,116.4745308310992,9.772727272727273,911.0,116.42919868276618,9.781954887218046,Brimbank
u,-37.8498,145.0173,4.6,575000.0,2008.0,456.2983399358612,,2,1,1.0,Toorak,85.0,110.55294117647058,9.854545454545455,436.0,110.7637614678899,9.636655948553054,895.0,113.88379888268156,9.730474732006126,Brimbank
u,-37.8464,145.0074,4.6,366000.0,1967.0,456.2983399358612,35.0,1,1,1.0,Toorak,189.0,119.07936507936508,9.856115107913668,1283.0,120.28994544037413,9.823284823284823,1822.0,118.30186608122942,9.814569536423841,Brimbank
h,-37.8398,145.0305,4.6,2620000.0,1925.0,516.0,286.0,4,2,2.0,Toorak,27.0,114.5925925925926,9.526315789473685,205.0,108.81463414634146,9.78014184397163,424.0,107.0495283018868,9.801346801346801,Brimbank
h,-37.8369,145.0072,4.6,1900000.0,1900.0,268.0,139.0,3,2,1.0,Toorak,155.0,112.10967741935484,9.824074074074074,1266.0,123.32543443917851,9.885057471264368,1977.0,122.06373292867981,9.837692823608316,Brimbank
t,-37.8367,145.0076,4.6,1210000.0,,101.0,,2,2,2.0,Toorak,142.0,112.83098591549296,9.808080808080808,1239.0,123.30185633575464,9.88580576307364,1966.0,121.9674465920651,9.84040404040404,Brimbank
u,-37.8432,145.0206,4.6,540000.0,,456.2983399358612,,2,1,1.0,Toorak,40.0,112.175,9.56,329.0,116.87841945288754,9.772532188841202,673.0,114.3075780089153,9.742138364779874,Brimbank
u,-37.8458,145.0221,4.6,857000.0,,456.2983399358612,,2,1,0.0,Toorak,40.0,120.6,9.538461538461538,298.0,114.46308724832215,9.708920187793428,601.0,113.11980033277871,9.713270142180095,Brimbank
h,-37.8361,145.023,4.6,3260000.0,,334.0,,2,2,2.0,Toorak,33.0,114.03030303030303,9.6,293.0,116.80204778156997,9.805970149253731,567.0,112.44268077601411,9.823529411764707,Brimbank
h,-37.847,145.0064,4.6,1900000.0,,218.0,,2,2,0.0,Toorak,210.0,118.26666666666667,9.881578947368421,1329.0,119.19789315274643,9.815261044176706,1881.0,118.09197235513025,9.801705756929637,Brimbank
u,-37.8416,145.0313,4.6,690000.0,1960.0,456.2983399358612,83.0,2,1,1.0,Toorak,22.0,115.81818181818181,9.375,201.0,107.46766169154229,9.776978417266188,411.0,105.54501216545012,9.802120141342757,Brimbank
t,-37.8464,145.0142,4.6,2100000.0,,457.0,,2,2,3.0,Toorak,106.0,114.43396226415095,9.80281690140845,589.0,114.09677419354838,9.728971962616823,1352.0,119.08801775147928,9.802186878727634,Brimbank
u,-37.8373,145.0116,4.6,460000.0,,456.2983399358612,7.0,1,1,1.0,Toorak,87.0,119.58620689655173,9.777777777777779,921.0,123.74158523344191,9.871757925072046,1693.0,121.66922622563497,9.845971563981042,Brimbank
u,-37.8424,145.0184,4.6,511000.0,1970.0,456.2983399358612,68.0,2,1,2.0,Toorak,59.0,111.71186440677967,9.7,373.0,116.4745308310992,9.772727272727273,911.0,116.42919868276618,9.781954887218046,Brimbank
u,-37.8428,145.0216,4.6,645000.0,,456.2983399358612,,2,1,1.0,Toorak,37.0,113.4054054054054,9.538461538461538,301.0,116.62790697674419,9.771428571428572,641.0,114.15444617784712,9.751101321585903,Brimbank
t,-37.842,145.0046,4.6,910000.0,1980.0,456.2983399358612,136.0,3,2,2.0,Toorak,355.0,121.87042253521126,9.895131086142323,1425.0,121.32982456140351,9.851714550509731,2044.0,120.1541095890411,9.81942633637549,Brimbank
h,-37.8375,145.0092,4.6,2250000.0,1930.0,575.0,205.0,3,3,2.0,Toorak,125.0,115.048,9.8,1118.0,123.9490161001789,9.8932384341637,1871.0,122.62693746659541,9.843860894251241,Brimbank
u,-37.8424,145.0184,4.6,525000.0,1950.0,456.2983399358612,82.0,2,1,1.0,Toorak,59.0,111.71186440677967,9.7,373.0,116.4745308310992,9.772727272727273,911.0,116.42919868276618,9.781954887218046,Brimbank
h,-37.8445,145.0182,4.6,3270000.0,1935.0,363.0,215.0,3,2,1.0,Toorak,65.0,110.07692307692308,9.727272727272727,395.0,115.41772151898734,9.73049645390071,920.0,116.0,9.76842105263158,Brimbank
u,-37.8458,145.0221,4.6,866000.0,,456.2983399358612,,2,1,0.0,Toorak,40.0,120.6,9.538461538461538,298.0,114.46308724832215,9.708920187793428,601.0,113.11980033277871,9.713270142180095,Brimbank
h,-37.8475,145.00799999999995,4.6,1170000.0,,405.0,,3,1,1.0,Toorak,189.0,117.95238095238095,9.860294117647058,1231.0,119.78472786352559,9.815217391304348,1776.0,117.69707207207207,9.81103552532124,Brimbank
u,-37.8427,145.0242,4.6,920000.0,1930.0,456.2983399358612,,2,1,1.0,Toorak,34.0,115.23529411764706,9.458333333333334,267.0,110.78277153558052,9.793478260869565,530.0,114.01886792452831,9.75,Brimbank
h,-37.735,145.0921,13.8,910000.0,,626.0,,4,2,2.0,Viewbank,6.0,79.66666666666667,7.5,11.0,74.0,8.428571428571429,19.0,77.63157894736842,8.666666666666666,Brimbank
h,-37.7322,145.0995,13.8,960000.0,1990.0,656.0,183.0,3,2,2.0,Viewbank,5.0,79.8,8.0,14.0,77.21428571428571,8.777777777777779,19.0,73.21052631578948,8.916666666666666,Brimbank
u,-37.7405,145.0876,13.8,556000.0,1995.0,195.0,,2,1,1.0,Viewbank,6.0,75.66666666666667,8.0,15.0,71.46666666666667,8.5,30.0,76.7,8.818181818181818,Brimbank
h,-37.7419,145.083,13.8,1010000.0,1960.0,669.0,163.0,4,3,2.0,Viewbank,3.0,65.0,7.333333333333333,22.0,75.72727272727273,8.6875,43.0,84.69767441860465,8.970588235294118,Brimbank
h,-37.7327,145.0913,13.8,880000.0,1970.0,704.0,167.0,3,2,4.0,Viewbank,5.0,88.6,6.666666666666667,11.0,74.0,8.428571428571429,16.0,73.5,8.5,Brimbank
h,-37.7328,145.0916,13.8,920250.0,,558.0,,4,2,2.0,Viewbank,6.0,85.66666666666667,6.666666666666667,11.0,74.0,8.428571428571429,17.0,79.76470588235294,8.636363636363637,Brimbank
h,-37.7389,145.0861,13.8,1080000.0,,676.0,,4,1,2.0,Viewbank,5.0,84.8,8.0,16.0,69.9375,8.272727272727273,32.0,78.46875,8.869565217391305,Brimbank
h,-37.7376,145.0895,13.8,770000.0,1970.0,577.0,135.0,3,2,2.0,Viewbank,7.0,76.85714285714286,8.0,11.0,76.81818181818181,8.166666666666666,25.0,72.36,8.666666666666666,Brimbank
h,-37.7297,145.0946,13.8,730000.0,1960.0,865.0,172.0,4,1,1.0,Viewbank,4.0,89.75,8.0,12.0,73.25,8.428571428571429,19.0,73.73684210526316,8.818181818181818,Brimbank
h,-37.7324,145.0862,13.8,820000.0,,555.0,,3,2,2.0,Viewbank,3.0,119.33333333333333,2.0,12.0,71.0,8.25,26.0,73.65384615384616,8.722222222222221,Brimbank
h,-37.7373,145.0847,13.8,1102500.0,,659.0,189.0,4,2,1.0,Viewbank,4.0,92.25,7.333333333333333,17.0,64.70588235294117,8.416666666666666,35.0,82.94285714285714,8.923076923076923,Brimbank
h,-37.7395,145.0875,13.8,1005000.0,1950.0,696.0,183.0,4,2,1.0,Viewbank,6.0,75.66666666666667,8.0,14.0,73.21428571428571,8.333333333333334,30.0,76.7,8.818181818181818,Brimbank
u,-37.7393,145.0806,13.8,555000.0,1980.0,197.0,90.0,2,1,2.0,Viewbank,3.0,68.66666666666667,6.0,22.0,77.27272727272727,8.6875,57.0,96.26315789473684,9.244444444444444,Brimbank
u,-37.7388,145.08100000000005,13.8,546000.0,1975.0,177.0,100.0,2,1,1.0,Viewbank,3.0,68.66666666666667,6.0,22.0,77.27272727272727,8.6875,47.0,90.19148936170212,9.162162162162161,Brimbank
h,-37.7396,145.0885,13.8,765000.0,1975.0,608.0,138.0,3,1,2.0,Viewbank,7.0,76.85714285714286,8.0,14.0,73.21428571428571,8.333333333333334,29.0,75.96551724137932,8.857142857142858,Brimbank
h,-37.7396,145.0884,13.8,920000.0,1975.0,834.0,143.0,3,2,2.0,Viewbank,7.0,76.85714285714286,8.0,14.0,73.21428571428571,8.333333333333334,29.0,75.96551724137932,8.857142857142858,Brimbank
h,-37.7346,145.093,13.8,895000.0,,648.0,,5,3,2.0,Viewbank,7.0,78.42857142857143,7.5,10.0,71.8,8.333333333333334,19.0,77.57894736842105,8.75,Brimbank
h,-37.7405,145.0886,13.8,775000.0,,586.0,,3,3,2.0,Viewbank,6.0,75.66666666666667,8.0,15.0,71.46666666666667,8.5,29.0,75.48275862068965,8.80952380952381,Brimbank
u,-37.7321,145.0828,13.8,440000.0,,416.0,,3,1,1.0,Viewbank,1.0,100.0,2.0,18.0,63.94444444444444,8.333333333333334,30.0,80.06666666666666,8.590909090909092,Brimbank
h,-37.7363,145.0851,13.8,1042500.0,,648.0,,4,2,2.0,Viewbank,4.0,92.25,7.333333333333333,14.0,69.0,8.0,30.0,79.3,8.857142857142858,Brimbank
h,-37.7378,145.0955,13.8,1025000.0,1978.0,531.0,233.0,5,3,2.0,Viewbank,6.0,74.83333333333333,9.333333333333334,11.0,78.9090909090909,8.428571428571429,23.0,71.82608695652173,8.882352941176471,Brimbank
h,-37.7319,145.0907,13.8,940000.0,,574.0,,4,3,2.0,Viewbank,4.0,97.0,5.0,11.0,74.0,8.428571428571429,16.0,73.5,8.5,Brimbank
h,-37.7326,145.0881,13.8,895000.0,1980.0,700.0,18.0,4,2,2.0,Viewbank,4.0,97.0,5.0,13.0,68.61538461538461,8.25,22.0,67.45454545454545,8.5,Brimbank
h,-37.7314,145.0941,13.8,820000.0,1960.0,628.0,177.0,3,2,2.0,Viewbank,5.0,82.8,9.0,12.0,73.25,8.428571428571429,21.0,76.04761904761905,8.833333333333334,Brimbank
h,-37.7343,145.0837,13.8,870000.0,1960.0,698.0,137.0,3,1,2.0,Viewbank,1.0,100.0,2.0,16.0,67.5625,8.2,31.0,80.61290322580645,8.909090909090908,Brimbank
h,-37.7397,145.0934,13.8,1085000.0,,599.0,,4,3,2.0,Viewbank,5.0,75.6,9.333333333333334,11.0,79.45454545454545,8.166666666666666,26.0,72.26923076923077,8.894736842105264,Brimbank
h,-37.7298,145.0947,13.8,915000.0,,769.0,,3,2,2.0,Viewbank,4.0,89.75,8.0,12.0,73.25,8.428571428571429,19.0,73.73684210526316,8.818181818181818,Brimbank
h,-37.7375,145.0917,13.8,1050000.0,1977.0,660.0,202.0,4,2,2.0,Viewbank,6.0,79.66666666666667,7.5,10.0,79.9,8.166666666666666,22.0,67.22727272727273,8.5,Brimbank
h,-37.7137,145.0778,14.9,660000.0,1970.0,583.0,124.0,3,1,0.0,Watsonia,3.0,68.66666666666667,9.333333333333334,13.0,71.3076923076923,8.555555555555555,32.0,72.09375,8.523809523809524,Brimbank
h,-37.7148,145.0851,14.9,581000.0,1970.0,567.0,100.0,3,2,2.0,Watsonia,1.0,96.0,9.0,9.0,69.0,7.8,22.0,73.27272727272727,8.153846153846153,Brimbank
h,-37.7104,145.0817,14.9,1000000.0,,739.0,,3,2,2.0,Watsonia,2.0,85.5,9.5,11.0,57.90909090909091,8.375,24.0,78.83333333333333,8.4,Brimbank
h,-37.7114,145.0885,14.9,785000.0,,456.2983399358612,,3,1,2.0,Watsonia,2.0,98.0,9.0,8.0,67.125,9.5,19.0,64.3157894736842,8.6,Brimbank
h,-37.7166,145.0837,14.9,600000.0,1970.0,605.0,129.0,3,1,1.0,Watsonia,1.0,96.0,9.0,9.0,69.0,7.8,26.0,70.88461538461539,8.2,Brimbank
h,-37.7078,145.0807,14.9,690000.0,2015.0,308.0,129.0,3,2,1.0,Watsonia,2.0,85.5,9.5,12.0,71.33333333333333,8.555555555555555,37.0,95.67567567567568,9.043478260869565,Brimbank
h,-37.7163,145.0768,14.9,582000.0,1950.0,302.0,90.0,3,1,0.0,Watsonia,4.0,60.25,9.25,13.0,75.92307692307692,8.7,31.0,72.2258064516129,8.3,Brimbank
h,-37.7135,145.0783,14.9,740000.0,1960.0,591.0,104.0,3,1,1.0,Watsonia,3.0,68.66666666666667,9.333333333333334,14.0,73.35714285714286,8.555555555555555,31.0,73.64516129032258,8.523809523809524,Brimbank
h,-37.7153,145.0854,14.9,671000.0,2002.0,280.0,163.0,3,2,2.0,Watsonia,1.0,96.0,9.0,11.0,65.63636363636364,8.0,22.0,73.27272727272727,8.153846153846153,Brimbank
h,-37.7072,145.0855,14.9,741000.0,1960.0,671.0,103.0,3,1,1.0,Watsonia,3.0,78.33333333333333,10.0,9.0,55.888888888888886,9.333333333333334,18.0,68.22222222222223,8.833333333333334,Brimbank
