Salario mensual BRUTO (en tu moneda local),Salario mensual NETO (en tu moneda local),Recibís algún tipo de bono,Años de experiencia,Lenguajes de programación,Nivel de estudios alcanzado,Me identifico,file
62000.0,84000.0,No,27.0,"Assembler, Bash/Shell",Universitario,varón,2019.1 - Encuesta.xlsx
50000.0,43000.0,Menos de un sueldo,9.0,"HTML, Java, Javascript",Universitario,mujer,2019.1 - Encuesta.xlsx
54000.0,38000.0,Un sueldo,12.0,"Java, Cobol",Terciario,varón,2019.1 - Encuesta.xlsx
45000.0,38000.0,No,3.0,QA,Terciario,mujer,2019.1 - Encuesta.xlsx
80000.0,65000.0,No,4.0,"HTML, Java, Javascript",Universitario,varón,2019.1 - Encuesta.xlsx
42000.0,35000.0,No,3.0,"CSS, HTML, Javascript, PHP, Python",Terciario,mujer,2019.1 - Encuesta.xlsx
35000.0,30000.0,No,5.0,,Universitario,mujer,2019.1 - Encuesta.xlsx
78000.0,56000.0,No,12.0,"Java, Kotlin, Objective-C, Swift, Dart",Universitario,varón,2019.1 - Encuesta.xlsx
58000.0,48000.0,Menos de un sueldo,12.0,"CSS, Go, HTML, Java, Javascript, Python, SQL",Universitario,mujer,2019.1 - Encuesta.xlsx
50222.0,40376.0,No,10.0,"Java, SQL, Delphi",Posgrado,mujer,2019.1 - Encuesta.xlsx
44000.0,37000.0,No,3.0,".NET, Bash/Shell, HTML, TypeScript, Delphi",Universitario,mujer,2019.1 - Encuesta.xlsx
25000.0,,Menos de un sueldo,1.0,Python,Universitario,mujer,2019.1 - Encuesta.xlsx
26500.0,22000.0,No,0.0,"CSS, HTML, Javascript, Python, SQL",Secundario,varón,2019.1 - Encuesta.xlsx
60187.0,47500.0,Menos de un sueldo,5.0,"Bash/Shell, Groovy, Java, Javascript",Universitario,mujer,2019.1 - Encuesta.xlsx
78200.0,55500.0,De uno a tres sueldos,3.0,"Bash/Shell, Go, Java, Javascript, Python, Scala, SQL",Universitario,varón,2019.1 - Encuesta.xlsx
46500.0,37600.0,De uno a tres sueldos,5.0,Java,Universitario,varón,2019.1 - Encuesta.xlsx
42000.0,36000.0,Menos de un sueldo,7.0,,Universitario,mujer,2019.1 - Encuesta.xlsx
135000.0,89000.0,Menos de un sueldo,23.0,"Go, Python, SQL",Universitario,varón,2019.1 - Encuesta.xlsx
45155.0,45155.0,No,12.0,"Bash/Shell, C, HTML, PHP, Python, SQL",Universitario,varón,2019.1 - Encuesta.xlsx
30000.0,30000.0,No,12.0,"Bash/Shell, C, Groovy, Java, Python",Universitario,varón,2019.1 - Encuesta.xlsx
52000.0,40000.0,Un sueldo,4.0,"Java, Android",Universitario,varón,2019.1 - Encuesta.xlsx
29000.0,24000.0,No,2.0,Ruby,Universitario,varón,2019.1 - Encuesta.xlsx
33000.0,27300.0,No,14.0,,Universitario,varón,2019.1 - Encuesta.xlsx
48000.0,40000.0,No,4.0,"Bash/Shell, Python, SQL",Terciario,varón,2019.1 - Encuesta.xlsx
38000.0,30000.0,Menos de un sueldo,4.0,"HTML, Javascript, Python, TypeScript",Universitario,varón,2019.1 - Encuesta.xlsx
51965.0,37200.0,De uno a tres sueldos,4.0,"Java, Javascript, Kotlin",Universitario,varón,2019.1 - Encuesta.xlsx
160000.0,,Menos de un sueldo,8.0,"Bash/Shell, Python, SQL",Secundario,varón,2019.1 - Encuesta.xlsx
140000.0,91200.0,Menos de un sueldo,15.0,"Bash/Shell, Go, Python, Ruby, SQL",Universitario,varón,2019.1 - Encuesta.xlsx
35000.0,30000.0,No,0.0,"CSS, HTML, Javascript, PHP, Python, TypeScript",Universitario,mujer,2019.1 - Encuesta.xlsx
15000.0,13500.0,No,1.0,,Secundario,varón,2019.1 - Encuesta.xlsx
50000.0,40000.0,No,11.0,"Bash/Shell, SQL",Terciario,mujer,2019.1 - Encuesta.xlsx
120000.0,80000.0,No,12.0,"CSS, HTML, Javascript",Universitario,varón,2019.1 - Encuesta.xlsx
41000.0,34000.0,No,0.0,Javascript,Universitario,varón,2019.1 - Encuesta.xlsx
31500.0,25830.0,No,0.0,Java,Universitario,varón,2019.1 - Encuesta.xlsx
55000.0,43000.0,No,13.0,,Terciario,varón,2019.1 - Encuesta.xlsx
64000.0,51000.0,Menos de un sueldo,8.0,"CSS, HTML, Java, Javascript",Universitario,mujer,2019.1 - Encuesta.xlsx
32000.0,,No,35.0,"Assembler, Bash/Shell, C, C++, HTML, Javascript, Matlab, Perl, PHP, Python, SQL",Universitario,varón,2019.1 - Encuesta.xlsx
93800.0,79330.0,Menos de un sueldo,7.0,".NET, C#, Javascript, SQL",Universitario,varón,2019.1 - Encuesta.xlsx
85000.0,67500.0,Un sueldo,14.0,"Java, SQL",Universitario,mujer,2019.1 - Encuesta.xlsx
63800.0,51000.0,De uno a tres sueldos,11.0,"Python, SQL",Posgrado,mujer,2019.1 - Encuesta.xlsx
98000.0,70000.0,No,20.0,,Terciario,varón,2019.1 - Encuesta.xlsx
65400.0,64500.0,No,6.0,ABAP,Universitario,varón,2019.1 - Encuesta.xlsx
86000.0,55000.0,Un sueldo,15.0,"CSS, Groovy, HTML, Java, Javascript, SQL, TypeScript",Terciario,varón,2019.1 - Encuesta.xlsx
86000.0,64000.0,No,3.0,"CSS, HTML, Java, Javascript, Python, Lua",Universitario,mujer,2019.1 - Encuesta.xlsx
23000.0,19000.0,Menos de un sueldo,0.0,Groovy,Universitario,varón,2019.1 - Encuesta.xlsx
50000.0,41313.0,No,4.0,Java,Terciario,varón,2019.1 - Encuesta.xlsx
110000.0,70000.0,3+ sueldos,18.0,,Secundario,varón,2019.1 - Encuesta.xlsx
110000.0,81000.0,3+ sueldos,15.0,"Bash/Shell, PHP, Python",Universitario,varón,2019.1 - Encuesta.xlsx
84000.0,63000.0,No,10.0,"Bash/Shell, Groovy, Java, Python, SQL",Universitario,varón,2019.1 - Encuesta.xlsx
47000.0,40000.0,Un sueldo,13.0,"Bash/Shell, CSS, HTML, Java, Javascript, PHP, Python, SQL",Universitario,varón,2019.1 - Encuesta.xlsx
146000.0,96000.0,Menos de un sueldo,18.0,"Go, Java, Python",Universitario,varón,2019.1 - Encuesta.xlsx
75000.0,62250.0,No,7.0,".NET, CSS, HTML, Javascript, SQL",Universitario,varón,2019.1 - Encuesta.xlsx
75000.0,,Menos de un sueldo,5.0,"Bash/Shell, CSS, Groovy, HTML, Java, Javascript",Universitario,varón,2019.1 - Encuesta.xlsx
33500.0,40361.0,No,7.0,,Universitario,varón,2019.1 - Encuesta.xlsx
75000.0,60000.0,De uno a tres sueldos,8.0,"CSS, HTML, Javascript, PHP",Universitario,varón,2019.1 - Encuesta.xlsx
42000.0,35500.0,No,8.0,,Secundario,varón,2019.1 - Encuesta.xlsx
45000.0,39000.0,Un sueldo,6.0,"CSS, HTML, Java, Javascript, PHP, Python, SQL, TypeScript",Universitario,varón,2019.1 - Encuesta.xlsx
36000.0,32000.0,No,13.0,"Javascript, Python",Terciario,varón,2019.1 - Encuesta.xlsx
95000.0,69000.0,No,12.0,Python,Universitario,varón,2019.1 - Encuesta.xlsx
54800.0,41000.0,No,10.0,Bash/Shell,Secundario,varón,2019.1 - Encuesta.xlsx
27000.0,22000.0,De uno a tres sueldos,0.0,,Universitario,varón,2019.1 - Encuesta.xlsx
60000.0,48000.0,No,10.0,".NET, C#, Javascript",Universitario,varón,2019.1 - Encuesta.xlsx
60000.0,50000.0,No,18.0,,Terciario,varón,2019.1 - Encuesta.xlsx
45000.0,40000.0,No,12.0,Bash/Shell,Universitario,varón,2019.1 - Encuesta.xlsx
25000.0,20000.0,Un sueldo,1.0,,Universitario,varón,2019.1 - Encuesta.xlsx
124000.0,90000.0,De uno a tres sueldos,15.0,".NET, C++, C#, HTML, Javascript, Perl, PHP, Python",Universitario,varón,2019.1 - Encuesta.xlsx
25000.0,28000.0,No,4.0,,Terciario,varón,2019.1 - Encuesta.xlsx
34100.0,30800.0,No,3.0,"Bash/Shell, Go, HTML, Javascript, PHP, SQL",Secundario,varón,2019.1 - Encuesta.xlsx
86000.0,65000.0,De uno a tres sueldos,18.0,"Bash/Shell, Go, Java",Universitario,varón,2019.1 - Encuesta.xlsx
120000.0,115000.0,No,15.0,ABAP,Universitario,mujer,2019.1 - Encuesta.xlsx
50000.0,42000.0,No,0.0,"Bash/Shell, Groovy, Java, Javascript, Perl, Python, TypeScript",Universitario,varón,2019.1 - Encuesta.xlsx
48000.0,45000.0,Menos de un sueldo,11.0,"C++, Python",Universitario,varón,2019.1 - Encuesta.xlsx
80000.0,68000.0,De uno a tres sueldos,11.0,"Bash/Shell, Go, Python, SQL",Universitario,varón,2019.1 - Encuesta.xlsx
40000.0,34000.0,De uno a tres sueldos,8.0,"CSS, HTML, Javascript, PHP",Terciario,varón,2019.1 - Encuesta.xlsx
80000.0,65000.0,De uno a tres sueldos,8.0,"Bash/Shell, CSS, HTML, Javascript, TypeScript",Universitario,varón,2019.1 - Encuesta.xlsx
35000.0,30000.0,Menos de un sueldo,0.0,"Bash/Shell, CSS, HTML, Javascript, TypeScript",Universitario,mujer,2019.1 - Encuesta.xlsx
150000.0,100000.0,No,12.0,"Groovy, Javascript, Python, TypeScript, Shell",Universitario,varón,2019.1 - Encuesta.xlsx
104000.0,70000.0,No,10.0,TypeScript,Universitario,varón,2019.1 - Encuesta.xlsx
50900.0,46000.0,No,5.0,"Bash/Shell, Java, Javascript, PHP, Python",Universitario,varón,2019.1 - Encuesta.xlsx
78000.0,,No,10.0,"Bash/Shell, Python",Universitario,varón,2019.1 - Encuesta.xlsx
92000.0,65000.0,No,8.0,,Universitario,varón,2019.1 - Encuesta.xlsx
120000.0,100000.0,No,7.0,"HTML, Javascript",Universitario,varón,2019.1 - Encuesta.xlsx
37000.0,33000.0,De uno a tres sueldos,2.0,Python,Terciario,varón,2019.1 - Encuesta.xlsx
40000.0,36000.0,No,9.0,,Terciario,varón,2019.1 - Encuesta.xlsx
55000.0,45000.0,De uno a tres sueldos,2.0,"CSS, Go, Groovy, HTML, Java, Javascript, SQL",Universitario,mujer,2019.1 - Encuesta.xlsx
25000.0,22700.0,Menos de un sueldo,1.0,".NET, C#, Javascript",Terciario,mujer,2019.1 - Encuesta.xlsx
63000.0,52000.0,Menos de un sueldo,15.0,"C#, HTML, Java, Javascript, PHP",Universitario,varón,2019.1 - Encuesta.xlsx
180000.0,160000.0,Menos de un sueldo,10.0,"Javascript, Python",Universitario,varón,2019.1 - Encuesta.xlsx
70000.0,52000.0,No,21.0,Bash/Shell,Universitario,varón,2019.1 - Encuesta.xlsx
52000.0,43000.0,No,8.0,".NET, Assembler, HTML, PHP, Python, SQL",Universitario,varón,2019.1 - Encuesta.xlsx
158400.0,135000.0,No,10.0,"Bash/Shell, Python, Ruby",Universitario,varón,2019.1 - Encuesta.xlsx
40000.0,33000.0,No,5.0,"Java, Javascript, Python",Universitario,varón,2019.1 - Encuesta.xlsx
70000.0,55000.0,Un sueldo,3.0,"C#, Python, R, SQL",Terciario,varón,2019.1 - Encuesta.xlsx
88000.0,64000.0,Menos de un sueldo,15.0,"Java, Python, Scala, SQL",Universitario,varón,2019.1 - Encuesta.xlsx
24000.0,20000.0,Menos de un sueldo,2.0,"CSS, HTML, Java, Javascript, TypeScript",Universitario,varón,2019.1 - Encuesta.xlsx
370000.0,370000.0,No,7.0,,Universitario,mujer,2019.1 - Encuesta.xlsx
38000.0,31000.0,No,2.0,"CSS, HTML, Javascript",Universitario,mujer,2019.1 - Encuesta.xlsx
42000.0,35000.0,No,2.0,"Javascript, TypeScript",Universitario,varón,2019.1 - Encuesta.xlsx
67000.0,50000.0,No,5.0,PHP,Terciario,varón,2019.1 - Encuesta.xlsx
31125.0,25800.0,No,1.0,".NET, C#",Terciario,varón,2019.1 - Encuesta.xlsx
29000.0,24200.0,No,7.0,"Bash/Shell, Java, Javascript, Python, SQL",Secundario,varón,2019.1 - Encuesta.xlsx
62000.0,50000.0,Un sueldo,18.0,"Bash/Shell, CSS, Java, Javascript, Scala, SQL",Universitario,varón,2019.1 - Encuesta.xlsx
68000.0,57000.0,3+ sueldos,13.0,"Java, Python, Scala",Universitario,varón,2019.1 - Encuesta.xlsx
68000.0,57000.0,3+ sueldos,13.0,"Java, Python, Scala",Universitario,varón,2019.1 - Encuesta.xlsx
79000.0,60000.0,No,5.0,Python,Universitario,varón,2019.1 - Encuesta.xlsx
45000.0,40000.0,3+ sueldos,15.0,,Terciario,varón,2019.1 - Encuesta.xlsx
45000.0,40000.0,3+ sueldos,15.0,,Terciario,varón,2019.1 - Encuesta.xlsx
45000.0,38000.0,No,7.0,".NET, C#, HTML, Javascript, SQL, TypeScript",Universitario,varón,2019.1 - Encuesta.xlsx
55000.0,44000.0,De uno a tres sueldos,3.0,"CSS, Groovy, HTML, Java, Javascript, SQL",Universitario,varón,2019.1 - Encuesta.xlsx
66000.0,50000.0,De uno a tres sueldos,1.0,"HTML, Java, Javascript",Universitario,varón,2019.1 - Encuesta.xlsx
60000.0,50000.0,Un sueldo,9.0,".NET, C#, CSS, HTML, Javascript, SQL",Terciario,varón,2019.1 - Encuesta.xlsx
65000.0,53000.0,De uno a tres sueldos,24.0,SQL,Universitario,varón,2019.1 - Encuesta.xlsx
36000.0,30000.0,Menos de un sueldo,0.0,"CSS, HTML, Javascript",Terciario,mujer,2019.1 - Encuesta.xlsx
29000.0,24000.0,No,0.0,".NET, C#, SQL",Universitario,varón,2019.1 - Encuesta.xlsx
29000.0,24000.0,No,0.0,".NET, C#, SQL",Universitario,varón,2019.1 - Encuesta.xlsx
38000.0,29000.0,Menos de un sueldo,22.0,".NET, C#, HTML, Javascript, PHP, Python, R, SQL",Universitario,varón,2019.1 - Encuesta.xlsx
39400.0,,No,5.0,"ABAP, SQL",Terciario,mujer,2019.1 - Encuesta.xlsx
16000.0,14000.0,No,0.0,"Bash/Shell, CSS, HTML, Java, Javascript, SQL",Universitario,mujer,2019.1 - Encuesta.xlsx
62000.0,60000.0,No,15.0,"ABAP, C#, Java, Javascript, Python, SQL",Universitario,varón,2019.1 - Encuesta.xlsx
25000.0,21000.0,No,0.0,"Java, Javascript, SQL",Universitario,varón,2019.1 - Encuesta.xlsx
60000.0,48000.0,No,1.0,"Java, Javascript",Universitario,varón,2019.1 - Encuesta.xlsx
62000.0,,Menos de un sueldo,15.0,"CSS, HTML, Java, Scala, SQL",Secundario,varón,2019.1 - Encuesta.xlsx
25000.0,21300.0,Un sueldo,1.0,"CSS, HTML, Javascript, Python",Terciario,mujer,2019.1 - Encuesta.xlsx
67000.0,50000.0,De uno a tres sueldos,4.0,Java,Universitario,varón,2019.1 - Encuesta.xlsx
37000.0,34000.0,No,0.0,"CSS, HTML, Javascript",Terciario,mujer,2019.1 - Encuesta.xlsx
21871.159,18064.69,No,0.0,SQL,Terciario,mujer,2019.1 - Encuesta.xlsx
31500.0,25000.0,Un sueldo,5.0,"R, SQL",Posgrado,mujer,2019.1 - Encuesta.xlsx
58800.0,47000.0,Un sueldo,15.0,Python,Terciario,varón,2019.1 - Encuesta.xlsx
34000.0,28220.0,No,0.0,"Python, Ruby, SQL",Universitario,varón,2019.1 - Encuesta.xlsx
43000.0,35000.0,Un sueldo,15.0,"SQL, VBA",Terciario,varón,2019.1 - Encuesta.xlsx
56000.0,42000.0,No,10.0,".NET, HTML, SQL",Terciario,varón,2019.1 - Encuesta.xlsx
200200.0,130200.0,No,4.0,Javascript,Universitario,mujer,2019.1 - Encuesta.xlsx
68000.0,51000.0,Un sueldo,3.0,Java,Terciario,varón,2019.1 - Encuesta.xlsx
32760.0,28000.0,No,4.0,"C#, Java, Javascript",Universitario,varón,2019.1 - Encuesta.xlsx
25000.0,20000.0,No,0.0,"CSS, HTML",Universitario,mujer,2019.1 - Encuesta.xlsx
92000.0,68000.0,No,11.0,"Bash/Shell, Go, Groovy, Java, Python",Universitario,varón,2019.1 - Encuesta.xlsx
25486.0,21134.0,No,1.0,,Universitario,varón,2019.1 - Encuesta.xlsx
84000.0,55885.0,Un sueldo,6.0,"Bash/Shell, CSS, Groovy, HTML, Java, Javascript, SQL, TypeScript",Universitario,varón,2019.1 - Encuesta.xlsx
130000.0,,Menos de un sueldo,6.0,"Java, Javascript, Objective-C",Secundario,varón,2019.1 - Encuesta.xlsx
102000.0,72000.0,Menos de un sueldo,6.0,"Python, SQL",Universitario,varón,2019.1 - Encuesta.xlsx
26000.0,22000.0,Un sueldo,1.0,"CSS, HTML, Javascript",Universitario,mujer,2019.1 - Encuesta.xlsx
30000.0,24600.0,No,2.0,"CSS, HTML, Javascript",Universitario,varón,2019.1 - Encuesta.xlsx
90000.0,,De uno a tres sueldos,11.0,"Groovy, Javascript, Python",Universitario,varón,2019.1 - Encuesta.xlsx
77000.0,60000.0,Menos de un sueldo,4.0,"CSS, HTML, Javascript, TypeScript",Universitario,varón,2019.1 - Encuesta.xlsx
44000.0,,Menos de un sueldo,20.0,Bash/Shell,Terciario,varón,2019.1 - Encuesta.xlsx
110000.0,80000.0,No,21.0,,Posgrado,varón,2019.1 - Encuesta.xlsx
57189.0,44627.0,No,7.0,"Java, Javascript, PHP, SQL",Universitario,varón,2019.1 - Encuesta.xlsx
38350.0,32450.0,No,1.0,"Java, SQL",Universitario,varón,2019.1 - Encuesta.xlsx
53000.0,53000.0,No,20.0,Smalltalk,Universitario,varón,2019.1 - Encuesta.xlsx
29000.0,24070.0,No,3.0,"Bash/Shell, Java, SQL, Lua",Terciario,varón,2019.1 - Encuesta.xlsx
28000.0,22700.0,No,16.0,,Terciario,varón,2019.1 - Encuesta.xlsx
46000.0,40000.0,No,8.0,,Universitario,varón,2019.1 - Encuesta.xlsx
54000.0,46000.0,Menos de un sueldo,7.0,"Python, SQL",Terciario,varón,2019.1 - Encuesta.xlsx
28000.0,25590.0,Menos de un sueldo,1.0,"HTML, Java, Javascript, SQL",Universitario,varón,2019.1 - Encuesta.xlsx
101000.0,72000.0,No,13.0,".NET, C#, CSS, HTML, Javascript, SQL, TypeScript",Posgrado,mujer,2019.1 - Encuesta.xlsx
67000.0,55000.0,Un sueldo,12.0,"Java, Javascript",Universitario,varón,2019.1 - Encuesta.xlsx
22000.0,22000.0,No,2.0,".NET, C#, Java, Kotlin, SQL, Swift",Universitario,varón,2019.1 - Encuesta.xlsx
45000.0,35000.0,No,28.0,"CSS, HTML, PHP",Universitario,varón,2019.1 - Encuesta.xlsx
30000.0,25000.0,No,1.0,"Java, Javascript, Objective-C",Universitario,varón,2019.1 - Encuesta.xlsx
26000.0,22500.0,No,0.0,"HTML, Java, Javascript, Python",Universitario,varón,2019.1 - Encuesta.xlsx
135000.0,100000.0,No,9.0,"Bash/Shell, Javascript, Python",Terciario,varón,2019.1 - Encuesta.xlsx
73000.0,54000.0,No,4.0,"C++, C#, HTML, Javascript, Python, TypeScript",Universitario,varón,2019.1 - Encuesta.xlsx
120000.0,82000.0,No,15.0,"ActionScript, C, CSS, HTML, Javascript, Objective-C, PHP, Python, SQL",Posgrado,varón,2019.1 - Encuesta.xlsx
43200.0,35400.0,Menos de un sueldo,16.0,Bash/Shell,Terciario,varón,2019.1 - Encuesta.xlsx
40000.0,,Menos de un sueldo,11.0,"Javascript, Ruby",Universitario,varón,2019.1 - Encuesta.xlsx
23700.0,19700.0,No,1.0,".NET, C#, CSS, HTML, Javascript, SQL",Universitario,mujer,2019.1 - Encuesta.xlsx
70000.0,52500.0,Un sueldo,8.0,".NET, C#, HTML, Javascript, SQL",Universitario,varón,2019.1 - Encuesta.xlsx
80000.0,80000.0,3+ sueldos,22.0,"Bash/Shell, C, C++, Go, HTML, Perl, Python, SQL",Terciario,varón,2019.1 - Encuesta.xlsx
58000.0,45000.0,No,8.0,,Secundario,varón,2019.1 - Encuesta.xlsx
68000.0,46000.0,No,11.0,"Bash/Shell, Perl, Python",Universitario,varón,2019.1 - Encuesta.xlsx
44000.0,38000.0,No,5.0,"C, C++, HTML, Java, PHP, Python, R, SQL, VBA",Universitario,varón,2019.1 - Encuesta.xlsx
80000.0,58000.0,No,9.0,ABAP,Universitario,varón,2019.1 - Encuesta.xlsx
70000.0,58000.0,Un sueldo,5.0,"CSS, HTML, Javascript, PHP, SQL",Terciario,varón,2019.1 - Encuesta.xlsx
73.528,56.979,Un sueldo,15.0,"PHP, Python",Universitario,varón,2019.1 - Encuesta.xlsx
50000.0,41000.0,No,5.0,,Secundario,varón,2019.1 - Encuesta.xlsx
86000.0,60000.0,No,12.0,Javascript,Universitario,varón,2019.1 - Encuesta.xlsx
68000.0,52000.0,Un sueldo,8.0,,Universitario,mujer,2019.1 - Encuesta.xlsx
65000.0,48000.0,No,10.0,SQL,Universitario,varón,2019.1 - Encuesta.xlsx
102060.0,97548.0,No,8.5,"Java, Javascript",Universitario,varón,2019.1 - Encuesta.xlsx
20000.0,17000.0,No,0.0,"C, CSS, HTML, Javascript, PHP",Secundario,mujer,2019.1 - Encuesta.xlsx
26900.0,21000.0,No,6.0,".NET, C#, CSS, HTML, Java, Javascript, SQL",Universitario,varón,2019.1 - Encuesta.xlsx
43600.0,35000.0,No,10.0,".NET, SQL, VBA",Universitario,varón,2019.1 - Encuesta.xlsx
40000.0,33000.0,Menos de un sueldo,2.0,,Universitario,mujer,2019.1 - Encuesta.xlsx
18500.0,15000.0,No,6.0,,Terciario,varón,2019.1 - Encuesta.xlsx
42000.0,35200.0,No,5.0,,Universitario,varón,2019.1 - Encuesta.xlsx
48000.0,40000.0,Menos de un sueldo,10.0,,Terciario,varón,2019.1 - Encuesta.xlsx
44000.0,38000.0,No,12.0,SQL,Universitario,varón,2019.1 - Encuesta.xlsx
36000.0,36000.0,No,4.0,"Java, SQL",Universitario,varón,2019.1 - Encuesta.xlsx
54000.0,42000.0,No,7.0,"Java, Javascript",Universitario,varón,2019.1 - Encuesta.xlsx
33000.0,26000.0,No,5.0,,Terciario,varón,2019.1 - Encuesta.xlsx
80000.0,54000.0,De uno a tres sueldos,10.0,"Python, R, Scala",Posgrado,varón,2019.1 - Encuesta.xlsx
65000.0,53000.0,No,12.0,,Posgrado,varón,2019.1 - Encuesta.xlsx
55000.0,46000.0,No,8.0,"CSS, HTML, Javascript, PHP, TypeScript",Universitario,varón,2019.1 - Encuesta.xlsx
55000.0,45000.0,Un sueldo,6.0,".NET, C#, CSS, HTML, Javascript",Universitario,varón,2019.1 - Encuesta.xlsx
38000.0,31000.0,De uno a tres sueldos,3.0,"Bash/Shell, Groovy, Java",Universitario,varón,2019.1 - Encuesta.xlsx
44685.0,36194.0,De uno a tres sueldos,4.0,"CSS, HTML, Java, Javascript, Python, Scala, SQL",Universitario,varón,2019.1 - Encuesta.xlsx
73700.0,53000.0,3+ sueldos,4.0,"Go, Groovy, Java, Javascript, Kotlin, Objective-C, SQL, Swift",Universitario,varón,2019.1 - Encuesta.xlsx
64427.0,46878.0,No,18.0,"Bash/Shell, Perl, SQL",Terciario,varón,2019.1 - Encuesta.xlsx
123000.0,84000.0,No,8.0,"Bash/Shell, Javascript, TypeScript",Universitario,varón,2019.1 - Encuesta.xlsx
42000.0,,Un sueldo,11.0,,Terciario,varón,2019.1 - Encuesta.xlsx
62500.0,51400.0,De uno a tres sueldos,7.0,ABAP,Terciario,varón,2019.1 - Encuesta.xlsx
46000.0,42000.0,No,15.0,"Bash/Shell, HTML, Javascript, PHP, Python, SQL",Universitario,varón,2019.1 - Encuesta.xlsx
230000.0,150000.0,De uno a tres sueldos,13.0,"Javascript, PHP, Python, SQL, VBA",Posgrado,varón,2019.1 - Encuesta.xlsx
65000.0,52000.0,Un sueldo,8.0,,Posgrado,mujer,2019.1 - Encuesta.xlsx
57000.0,46500.0,No,1.0,"Groovy, Java, Javascript",Terciario,varón,2019.1 - Encuesta.xlsx
340000.0,28500.0,No,1.0,"HTML, Javascript",Universitario,mujer,2019.1 - Encuesta.xlsx
82000.0,67000.0,Un sueldo,11.0,"Java, Kotlin, Scala, SQL",Secundario,varón,2019.1 - Encuesta.xlsx
115000.0,80000.0,De uno a tres sueldos,11.0,"Java, Kotlin, Objective-C, Swift",Universitario,varón,2019.1 - Encuesta.xlsx
125000.0,90000.0,No,18.0,PHP,Universitario,varón,2019.1 - Encuesta.xlsx
96000.0,68000.0,3+ sueldos,13.0,PHP,Universitario,varón,2019.1 - Encuesta.xlsx
150000.0,98000.0,De uno a tres sueldos,16.0,".NET, CSS, HTML, Java, Javascript, PHP, SQL, React native",Universitario,varón,2019.1 - Encuesta.xlsx
42100.0,33700.0,De uno a tres sueldos,1.5,"HTML, Javascript",Terciario,mujer,2019.1 - Encuesta.xlsx
47000.0,39000.0,Un sueldo,2.0,Java,Universitario,varón,2019.1 - Encuesta.xlsx
28623.0,23757.0,De uno a tres sueldos,1.0,".NET, Bash/Shell, C++, HTML, Java, Javascript, PHP, Python, SQL",Universitario,varón,2019.1 - Encuesta.xlsx
62000.0,49600.0,De uno a tres sueldos,9.0,Java,Universitario,varón,2019.1 - Encuesta.xlsx
60000.0,50000.0,No,30.0,"Bash/Shell, HTML",Secundario,varón,2019.1 - Encuesta.xlsx
71000.0,55000.0,No,14.0,,Terciario,varón,2019.1 - Encuesta.xlsx
20000.0,18000.0,No,0.0,SQL,Terciario,varón,2019.1 - Encuesta.xlsx
59000.0,45000.0,De uno a tres sueldos,8.0,"Bash/Shell, HTML, Javascript, Python",Terciario,varón,2019.1 - Encuesta.xlsx
164.0,104.0,No,16.0,"Bash/Shell, Groovy, Java, Javascript",Terciario,varón,2019.1 - Encuesta.xlsx
43000.0,35000.0,Menos de un sueldo,20.0,".NET, TypeScript, VBA",Universitario,varón,2019.1 - Encuesta.xlsx
50000.0,40000.0,De uno a tres sueldos,15.0,"CSS, HTML, Java, Javascript, SQL",Secundario,varón,2019.1 - Encuesta.xlsx
60000.0,48000.0,No,10.0,SQL,Terciario,mujer,2019.1 - Encuesta.xlsx
25000.0,23000.0,No,4.0,,Universitario,varón,2019.1 - Encuesta.xlsx
66000.0,57000.0,No,20.0,"Bash/Shell, HTML, Perl, PHP, SQL, Cisco RPL",Universitario,varón,2019.1 - Encuesta.xlsx
85000.0,70000.0,No,6.0,"C, Matlab, Perl, Python, R, SQL",Universitario,varón,2019.1 - Encuesta.xlsx
40000.0,34000.0,Menos de un sueldo,2.0,"Bash/Shell, CSS, HTML, Javascript, SQL",Secundario,varón,2019.1 - Encuesta.xlsx
68000.0,55000.0,No,6.0,ABAP,Terciario,varón,2019.1 - Encuesta.xlsx
50000.0,42000.0,Menos de un sueldo,10.0,,Terciario,varón,2019.1 - Encuesta.xlsx
70000.0,55000.0,No,15.0,".NET, C#, CSS, HTML, Javascript",Terciario,varón,2019.1 - Encuesta.xlsx
80000.0,56000.0,Menos de un sueldo,20.0,PHP,Secundario,varón,2019.1 - Encuesta.xlsx
70000.0,63500.0,No,6.0,,Universitario,varón,2019.1 - Encuesta.xlsx
20000.0,20000.0,No,0.0,"CSS, PHP",Universitario,varón,2019.1 - Encuesta.xlsx
69500.0,57000.0,Un sueldo,15.0,Bash/Shell,Universitario,varón,2019.1 - Encuesta.xlsx
35000.0,,No,9.0,,Universitario,varón,2019.1 - Encuesta.xlsx
138000.0,120000.0,No,20.0,,Secundario,varón,2019.1 - Encuesta.xlsx
28200.0,22000.0,Un sueldo,1.0,"Bash/Shell, Java, Perl, Python, SQL, VBA",Universitario,varón,2019.1 - Encuesta.xlsx
40000.0,32000.0,Menos de un sueldo,7.0,".NET, C#",Universitario,varón,2019.1 - Encuesta.xlsx
45000.0,32000.0,No,15.0,,Secundario,varón,2019.1 - Encuesta.xlsx
34880.0,30000.0,Un sueldo,8.0,SQL,Secundario,varón,2019.1 - Encuesta.xlsx
80000.0,62000.0,De uno a tres sueldos,11.0,Java,Terciario,varón,2019.1 - Encuesta.xlsx
